100	0.22062081457526586	0.1
200	0.21446260478806894	0.1
300	0.21361161690548902	0.1
400	0.20686810918439916	0.1
500	0.20198517959566506	0.1
600	0.20101420579607174	0.1
700	0.20116455760880103	0.1
800	0.20100901763446605	0.1
900	0.20172257645291183	0.1
1000	0.20093410592977193	0.1
1100	0.20187893200297138	0.1
1200	0.20158344067895412	0.1
1300	0.20132566767732893	0.1
1400	0.20122636684725875	0.1
1500	0.2022724409861627	0.1
1600	0.20099330427253462	0.1
1700	0.20047705754632433	0.1
1800	0.20012645699072848	0.1
1900	0.20033515160610388	0.1
2000	0.20104208088445877	0.1
2100	0.20094835529313193	0.1
2200	0.20097796394032516	0.1
2300	0.20087635010992277	0.1
2400	0.2006526281759534	0.1
2500	0.20022237066432627	0.1
2600	0.19970425723902369	0.1
2700	0.19887394781087334	0.1
2800	0.1991451877001354	0.1
2900	0.19984604855064414	0.1
3000	0.20193270242452502	0.1
3100	0.20063534469721622	0.1
3200	0.20053124055018448	0.1
3300	0.20030394944952642	0.1
3400	0.20005295956815752	0.1
3500	0.19988700143945395	0.1
3600	0.20019255518174617	0.1
3700	0.20015820264330753	0.1
3800	0.19942821684237697	0.1
3900	0.19928234620143004	0.1
4000	0.199160245405356	0.1
4100	0.19904509784394558	0.1
4200	0.19892651191896465	0.1
4300	0.1988006761765639	0.1
4400	0.19878959627706994	0.1
4500	0.19864699507958863	0.1
4600	0.19877922373356846	0.1
4700	0.19905670646130827	0.1
4800	0.19898136537789746	0.1
4900	0.19890205337004765	0.1
5000	0.1988699951449255	0.1
5100	0.1988148780478522	0.1
5200	0.198868815198174	0.1
5300	0.19888231426391917	0.1
5400	0.19891981140888387	0.1
5500	0.19898167994087396	0.1
5600	0.1991319347109608	0.1
5700	0.19943312790683204	0.1
5800	0.1998285360916607	0.1
5900	0.19978908203545848	0.1
6000	0.1997872706477735	0.1
6100	0.1998364115128802	0.1
6200	0.19974957041873215	0.1
6300	0.19965637394427685	0.1
6400	0.19957255562901915	0.1
6500	0.19949298847452487	0.1
6600	0.19941542678388524	0.1
6700	0.19934443101956215	0.1
6800	0.1992845811902625	0.1
6900	0.19922364258310246	0.1
7000	0.1991661026629466	0.1
7100	0.19911433426204952	0.1
7200	0.19906761871050027	0.1
7300	0.19902893851722236	0.1
7400	0.19898139246358876	0.1
7500	0.19890393171446755	0.1
7600	0.1988272545006253	0.1
7700	0.198791857990634	0.1
7800	0.19876418653018116	0.1
7900	0.1986560184032455	0.1
8000	0.198586627091121	0.1
8100	0.19851860366796603	0.1
8200	0.19844461054625126	0.1
8300	0.1983706537560852	0.1
8400	0.19829896325070953	0.1
8500	0.19823806572145955	0.1
8600	0.19813033038472794	0.1
8700	0.19803839085976543	0.1
8800	0.19794794636038843	0.1
8900	0.19788958822772543	0.1
9000	0.19779973952627075	0.1
9100	0.19774547372528498	0.1
9200	0.19771218470622223	0.1
9300	0.19765367994318764	0.1
9400	0.19762134041327092	0.1
9500	0.19748289791431362	0.1
9600	0.19734484156720825	0.1
9700	0.19731193547396297	0.1
9800	0.19700472893091095	0.1
9900	0.19690527408594707	0.1
10000	0.19829141741495968	0.1
10100	0.19758643486291072	0.1
10200	0.1971843916139398	0.1
10300	0.19672889580063904	0.1
10400	0.19668961517673675	0.1
10500	0.19668357118159557	0.1
10600	0.19656457794686655	0.1
10700	0.19672840518651752	0.1
10800	0.19672389764049245	0.1
10900	0.19675593514757672	0.1
11000	0.19675772653319903	0.1
11100	0.1966945559432242	0.1
11200	0.19668096030215612	0.1
11300	0.19661194365806445	0.1
11400	0.19653446835952898	0.1
11500	0.19646233714964034	0.1
11600	0.19637507558750486	0.1
11700	0.1962973494008748	0.1
11800	0.1962344846890709	0.1
11900	0.19619954883247268	0.1
12000	0.19615764131708757	0.1
12100	0.19614591294939346	0.1
12200	0.19605611321750993	0.1
12300	0.19601364154729595	0.1
12400	0.19597982960124904	0.1
12500	0.19594261486884368	0.1
12600	0.19592393051363546	0.1
12700	0.19591516805326292	0.1
12800	0.19594631509285473	0.1
12900	0.19595710098888847	0.1
13000	0.19596280422928367	0.1
13100	0.19595726371275157	0.1
13200	0.19595443738363605	0.1
13300	0.19600144896525376	0.1
13400	0.19604858294845426	0.1
13500	0.196237992187476	0.1
13600	0.19869396959714192	0.1
13700	0.19587828939364244	0.1
13800	0.19619401183161272	0.1
13900	0.19864087190324234	0.1
14000	0.1959036740156746	0.1
14100	0.19849128207991806	0.1
14200	0.19851817207110473	0.1
14300	0.19561500770380474	0.1
14400	0.19832983007435417	0.1
14500	0.19814808180518204	0.1
14600	0.19798565765073298	0.1
14700	0.1981651916392646	0.1
14800	0.1979464340403708	0.1
14900	0.19796446245449978	0.1
15000	0.19805046686415692	0.1
15100	0.19794312061318134	0.1
15200	0.19780779115876115	0.1
15300	0.19782520029962952	0.1
15400	0.1977609073485688	0.1
15500	0.1975990749651341	0.1
15600	0.19753558783905087	0.1
15700	0.19753113777838555	0.1
15800	0.19758626476657584	0.1
15900	0.19734466961624073	0.1
16000	0.19733768654507794	0.1
16100	0.19754098725810937	0.1
16200	0.1973571958823108	0.1
16300	0.1972946965300613	0.1
16400	0.1973156720175386	0.1
16500	0.1973893218381154	0.1
16600	0.19722160137322778	0.1
16700	0.1973085296254262	0.1
16800	0.19739951290469807	0.1
16900	0.1973746018439519	0.1
17000	0.19732944990442278	0.1
17100	0.19725384445584973	0.1
17200	0.19718225833859723	0.1
17300	0.19732724192235193	0.1
17400	0.1973432747298173	0.1
17500	0.19713215628382563	0.1
17600	0.19712666250907213	0.1
17700	0.19716494710513138	0.1
17800	0.19724444719652973	0.1
17900	0.19707967682467953	0.1
18000	0.19707189245174184	0.1
18100	0.19714276309624898	0.1
18200	0.19700968521220977	0.1
18300	0.19693226391058163	0.1
18400	0.19694793837172303	0.1
18500	0.1969845607245496	0.1
18600	0.19700116245357252	0.1
18700	0.1969053012040491	0.1
18800	0.19695480749398775	0.1
18900	0.19695066289512025	0.1
19000	0.19708158816285995	0.1
19100	0.19681135412334425	0.1
19200	0.19703162202892402	0.1
19300	0.1968919326613722	0.1
19400	0.19698533270450988	0.1
19500	0.19676881903404667	0.1
19600	0.19710355338214222	0.1
19700	0.1968976822230606	0.1
19800	0.19667134142470183	0.1
19900	0.19686458749509556	0.1
20000	0.1968598368820832	0.1
20100	0.19700024085732432	0.1
20200	0.1969003657056937	0.1
20300	0.19697548491296113	0.1
20400	0.19684741671176573	0.1
20500	0.1971099583223758	0.1
20600	0.19697216844268853	0.1
20700	0.196790830221756	0.1
20800	0.19677112289823048	0.1
20900	0.19664776213213903	0.1
21000	0.19672875208707263	0.1
21100	0.1966570338483627	0.1
21200	0.1967370823910705	0.1
21300	0.19678985418424058	0.1
21400	0.19659313821455957	0.1
21500	0.19669349562943153	0.1
21600	0.1966232066792933	0.1
21700	0.1966748329685217	0.1
21800	0.19661601997689318	0.1
21900	0.19670635680464837	0.1
22000	0.19701043069445048	0.1
22100	0.19716632700543996	0.1
22200	0.1968935322180188	0.1
22300	0.19719666276589548	0.1
22400	0.19676649371328375	0.1
