	Best performing gene so far: MIN_GHOST_DISTANCE: 41	 MAX_POWER_PILL_DISTANCE: 1	 POWER_PILL_WALK_AWAY_DISTANCE: 54
Generation: 172	 AvgFitness: 1854.56	 MinFitness: 250.0	 MaxFitness: 9780.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 27	 MAX_POWER_PILL_DISTANCE: 21	 POWER_PILL_WALK_AWAY_DISTANCE: 82
	Best performing gene so far: MIN_GHOST_DISTANCE: 5	 MAX_POWER_PILL_DISTANCE: 2	 POWER_PILL_WALK_AWAY_DISTANCE: 69
Generation: 173	 AvgFitness: 1852.5	 MinFitness: 230.0	 MaxFitness: 9110.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 18	 MAX_POWER_PILL_DISTANCE: 23	 POWER_PILL_WALK_AWAY_DISTANCE: 44
	Best performing gene so far: MIN_GHOST_DISTANCE: 41	 MAX_POWER_PILL_DISTANCE: 1	 POWER_PILL_WALK_AWAY_DISTANCE: 54
Generation: 174	 AvgFitness: 1894.88	 MinFitness: 130.0	 MaxFitness: 10920.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 78	 MAX_POWER_PILL_DISTANCE: 69	 POWER_PILL_WALK_AWAY_DISTANCE: 4
	Best performing gene so far: MIN_GHOST_DISTANCE: 5	 MAX_POWER_PILL_DISTANCE: 14	 POWER_PILL_WALK_AWAY_DISTANCE: 69
Generation: 175	 AvgFitness: 1970.46	 MinFitness: 130.0	 MaxFitness: 11150.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 47	 MAX_POWER_PILL_DISTANCE: 42	 POWER_PILL_WALK_AWAY_DISTANCE: 94
	Best performing gene so far: MIN_GHOST_DISTANCE: 5	 MAX_POWER_PILL_DISTANCE: 2	 POWER_PILL_WALK_AWAY_DISTANCE: 69
Generation: 176	 AvgFitness: 1875.48	 MinFitness: 180.0	 MaxFitness: 9470.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 15	 MAX_POWER_PILL_DISTANCE: 86	 POWER_PILL_WALK_AWAY_DISTANCE: 66
	Best performing gene so far: MIN_GHOST_DISTANCE: 5	 MAX_POWER_PILL_DISTANCE: 2	 POWER_PILL_WALK_AWAY_DISTANCE: 69
Generation: 177	 AvgFitness: 2115.84	 MinFitness: 210.0	 MaxFitness: 10770.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 9	 MAX_POWER_PILL_DISTANCE: 91	 POWER_PILL_WALK_AWAY_DISTANCE: 52
	Best performing gene so far: MIN_GHOST_DISTANCE: 4	 MAX_POWER_PILL_DISTANCE: 28	 POWER_PILL_WALK_AWAY_DISTANCE: 17
Generation: 178	 AvgFitness: 1924.14	 MinFitness: 170.0	 MaxFitness: 11460.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 55	 MAX_POWER_PILL_DISTANCE: 82	 POWER_PILL_WALK_AWAY_DISTANCE: 88
	Best performing gene so far: MIN_GHOST_DISTANCE: 5	 MAX_POWER_PILL_DISTANCE: 14	 POWER_PILL_WALK_AWAY_DISTANCE: 69
Generation: 179	 AvgFitness: 2027.96	 MinFitness: 120.0	 MaxFitness: 9580.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 29	 MAX_POWER_PILL_DISTANCE: 48	 POWER_PILL_WALK_AWAY_DISTANCE: 68
	Best performing gene so far: MIN_GHOST_DISTANCE: 5	 MAX_POWER_PILL_DISTANCE: 14	 POWER_PILL_WALK_AWAY_DISTANCE: 69
Generation: 180	 AvgFitness: 1870.74	 MinFitness: 250.0	 MaxFitness: 9200.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 41	 MAX_POWER_PILL_DISTANCE: 77	 POWER_PILL_WALK_AWAY_DISTANCE: 9
	Best performing gene so far: MIN_GHOST_DISTANCE: 41	 MAX_POWER_PILL_DISTANCE: 1	 POWER_PILL_WALK_AWAY_DISTANCE: 54
Generation: 181	 AvgFitness: 1986.92	 MinFitness: 210.0	 MaxFitness: 12110.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 38	 MAX_POWER_PILL_DISTANCE: 62	 POWER_PILL_WALK_AWAY_DISTANCE: 80
	Best performing gene so far: MIN_GHOST_DISTANCE: 4	 MAX_POWER_PILL_DISTANCE: 14	 POWER_PILL_WALK_AWAY_DISTANCE: 67
Generation: 182	 AvgFitness: 1969.22	 MinFitness: 230.0	 MaxFitness: 9840.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 47	 MAX_POWER_PILL_DISTANCE: 52	 POWER_PILL_WALK_AWAY_DISTANCE: 59
	Best performing gene so far: MIN_GHOST_DISTANCE: 4	 MAX_POWER_PILL_DISTANCE: 14	 POWER_PILL_WALK_AWAY_DISTANCE: 67
Generation: 183	 AvgFitness: 1844.14	 MinFitness: 60.0	 MaxFitness: 8570.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 15	 MAX_POWER_PILL_DISTANCE: 86	 POWER_PILL_WALK_AWAY_DISTANCE: 71
	Best performing gene so far: MIN_GHOST_DISTANCE: 5	 MAX_POWER_PILL_DISTANCE: 14	 POWER_PILL_WALK_AWAY_DISTANCE: 69
Generation: 184	 AvgFitness: 1941.62	 MinFitness: 210.0	 MaxFitness: 11010.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 56	 MAX_POWER_PILL_DISTANCE: 89	 POWER_PILL_WALK_AWAY_DISTANCE: 48
	Best performing gene so far: MIN_GHOST_DISTANCE: 5	 MAX_POWER_PILL_DISTANCE: 2	 POWER_PILL_WALK_AWAY_DISTANCE: 69
Generation: 185	 AvgFitness: 1878.98	 MinFitness: 120.0	 MaxFitness: 9870.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 56	 MAX_POWER_PILL_DISTANCE: 69	 POWER_PILL_WALK_AWAY_DISTANCE: 30
	Best performing gene so far: MIN_GHOST_DISTANCE: 4	 MAX_POWER_PILL_DISTANCE: 14	 POWER_PILL_WALK_AWAY_DISTANCE: 67
Generation: 186	 AvgFitness: 1883.84	 MinFitness: 230.0	 MaxFitness: 8090.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 54	 MAX_POWER_PILL_DISTANCE: 86	 POWER_PILL_WALK_AWAY_DISTANCE: 14
	Best performing gene so far: MIN_GHOST_DISTANCE: 5	 MAX_POWER_PILL_DISTANCE: 14	 POWER_PILL_WALK_AWAY_DISTANCE: 69
Generation: 187	 AvgFitness: 1835.08	 MinFitness: 220.0	 MaxFitness: 8870.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 56	 MAX_POWER_PILL_DISTANCE: 91	 POWER_PILL_WALK_AWAY_DISTANCE: 10
	Best performing gene so far: MIN_GHOST_DISTANCE: 5	 MAX_POWER_PILL_DISTANCE: 2	 POWER_PILL_WALK_AWAY_DISTANCE: 69
Generation: 188	 AvgFitness: 1933.04	 MinFitness: 220.0	 MaxFitness: 8400.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 14	 MAX_POWER_PILL_DISTANCE: 73	 POWER_PILL_WALK_AWAY_DISTANCE: 59
	Best performing gene so far: MIN_GHOST_DISTANCE: 4	 MAX_POWER_PILL_DISTANCE: 14	 POWER_PILL_WALK_AWAY_DISTANCE: 67
Generation: 189	 AvgFitness: 1873.94	 MinFitness: 190.0	 MaxFitness: 8310.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 56	 MAX_POWER_PILL_DISTANCE: 91	 POWER_PILL_WALK_AWAY_DISTANCE: 43
	Best performing gene so far: MIN_GHOST_DISTANCE: 4	 MAX_POWER_PILL_DISTANCE: 14	 POWER_PILL_WALK_AWAY_DISTANCE: 67
Generation: 190	 AvgFitness: 1927.78	 MinFitness: 170.0	 MaxFitness: 11180.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 38	 MAX_POWER_PILL_DISTANCE: 69	 POWER_PILL_WALK_AWAY_DISTANCE: 6
	Best performing gene so far: MIN_GHOST_DISTANCE: 14	 MAX_POWER_PILL_DISTANCE: 13	 POWER_PILL_WALK_AWAY_DISTANCE: 7
Generation: 191	 AvgFitness: 1886.54	 MinFitness: 220.0	 MaxFitness: 9350.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 58	 MAX_POWER_PILL_DISTANCE: 73	 POWER_PILL_WALK_AWAY_DISTANCE: 21
	Best performing gene so far: MIN_GHOST_DISTANCE: 12	 MAX_POWER_PILL_DISTANCE: 1	 POWER_PILL_WALK_AWAY_DISTANCE: 73
Generation: 192	 AvgFitness: 1940.64	 MinFitness: 210.0	 MaxFitness: 9140.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 79	 MAX_POWER_PILL_DISTANCE: 52	 POWER_PILL_WALK_AWAY_DISTANCE: 51
	Best performing gene so far: MIN_GHOST_DISTANCE: 41	 MAX_POWER_PILL_DISTANCE: 1	 POWER_PILL_WALK_AWAY_DISTANCE: 54
Generation: 193	 AvgFitness: 2024.4	 MinFitness: 160.0	 MaxFitness: 8360.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 77	 MAX_POWER_PILL_DISTANCE: 62	 POWER_PILL_WALK_AWAY_DISTANCE: 66
	Best performing gene so far: MIN_GHOST_DISTANCE: 5	 MAX_POWER_PILL_DISTANCE: 2	 POWER_PILL_WALK_AWAY_DISTANCE: 69
Generation: 194	 AvgFitness: 1989.4	 MinFitness: 260.0	 MaxFitness: 8850.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 88	 MAX_POWER_PILL_DISTANCE: 61	 POWER_PILL_WALK_AWAY_DISTANCE: 69
	Best performing gene so far: MIN_GHOST_DISTANCE: 9	 MAX_POWER_PILL_DISTANCE: 13	 POWER_PILL_WALK_AWAY_DISTANCE: 7
Generation: 195	 AvgFitness: 1983.32	 MinFitness: 260.0	 MaxFitness: 11030.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 26	 MAX_POWER_PILL_DISTANCE: 3	 POWER_PILL_WALK_AWAY_DISTANCE: 73
	Best performing gene so far: MIN_GHOST_DISTANCE: 12	 MAX_POWER_PILL_DISTANCE: 1	 POWER_PILL_WALK_AWAY_DISTANCE: 73
Generation: 196	 AvgFitness: 1908.4	 MinFitness: 200.0	 MaxFitness: 8710.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 57	 MAX_POWER_PILL_DISTANCE: 95	 POWER_PILL_WALK_AWAY_DISTANCE: 11
	Best performing gene so far: MIN_GHOST_DISTANCE: 5	 MAX_POWER_PILL_DISTANCE: 35	 POWER_PILL_WALK_AWAY_DISTANCE: 9
Generation: 197	 AvgFitness: 1919.34	 MinFitness: 220.0	 MaxFitness: 9350.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 35	 MAX_POWER_PILL_DISTANCE: 90	 POWER_PILL_WALK_AWAY_DISTANCE: 16
	Best performing gene so far: MIN_GHOST_DISTANCE: 5	 MAX_POWER_PILL_DISTANCE: 14	 POWER_PILL_WALK_AWAY_DISTANCE: 69
Generation: 198	 AvgFitness: 1928.28	 MinFitness: 200.0	 MaxFitness: 9790.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 18	 MAX_POWER_PILL_DISTANCE: 91	 POWER_PILL_WALK_AWAY_DISTANCE: 17
	Best performing gene so far: MIN_GHOST_DISTANCE: 5	 MAX_POWER_PILL_DISTANCE: 2	 POWER_PILL_WALK_AWAY_DISTANCE: 69
Generation: 199	 AvgFitness: 2002.46	 MinFitness: 250.0	 MaxFitness: 9000.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 40	 MAX_POWER_PILL_DISTANCE: 62	 POWER_PILL_WALK_AWAY_DISTANCE: 9
	Best performing gene so far: MIN_GHOST_DISTANCE: 12	 MAX_POWER_PILL_DISTANCE: 1	 POWER_PILL_WALK_AWAY_DISTANCE: 73
Generation: 200	 AvgFitness: 1946.54	 MinFitness: 170.0	 MaxFitness: 16030.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 9	 MAX_POWER_PILL_DISTANCE: 35	 POWER_PILL_WALK_AWAY_DISTANCE: 31
	Best performing gene so far: MIN_GHOST_DISTANCE: 9	 MAX_POWER_PILL_DISTANCE: 13	 POWER_PILL_WALK_AWAY_DISTANCE: 7
Generation: 201	 AvgFitness: 1998.58	 MinFitness: 260.0	 MaxFitness: 11610.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 25	 MAX_POWER_PILL_DISTANCE: 7	 POWER_PILL_WALK_AWAY_DISTANCE: 72
	Best performing gene so far: MIN_GHOST_DISTANCE: 5	 MAX_POWER_PILL_DISTANCE: 2	 POWER_PILL_WALK_AWAY_DISTANCE: 69
Generation: 202	 AvgFitness: 2048.94	 MinFitness: 240.0	 MaxFitness: 8230.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 6	 MAX_POWER_PILL_DISTANCE: 29	 POWER_PILL_WALK_AWAY_DISTANCE: 52
	Best performing gene so far: MIN_GHOST_DISTANCE: 5	 MAX_POWER_PILL_DISTANCE: 2	 POWER_PILL_WALK_AWAY_DISTANCE: 69
Generation: 203	 AvgFitness: 1960.36	 MinFitness: 260.0	 MaxFitness: 8860.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 88	 MAX_POWER_PILL_DISTANCE: 31	 POWER_PILL_WALK_AWAY_DISTANCE: 82
	Best performing gene so far: MIN_GHOST_DISTANCE: 5	 MAX_POWER_PILL_DISTANCE: 14	 POWER_PILL_WALK_AWAY_DISTANCE: 69
Generation: 204	 AvgFitness: 2019.52	 MinFitness: 260.0	 MaxFitness: 11670.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 98	 MAX_POWER_PILL_DISTANCE: 58	 POWER_PILL_WALK_AWAY_DISTANCE: 93
	Best performing gene so far: MIN_GHOST_DISTANCE: 5	 MAX_POWER_PILL_DISTANCE: 14	 POWER_PILL_WALK_AWAY_DISTANCE: 69
Generation: 205	 AvgFitness: 2036.94	 MinFitness: 260.0	 MaxFitness: 11840.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 32	 MAX_POWER_PILL_DISTANCE: 4	 POWER_PILL_WALK_AWAY_DISTANCE: 83
	Best performing gene so far: MIN_GHOST_DISTANCE: 5	 MAX_POWER_PILL_DISTANCE: 2	 POWER_PILL_WALK_AWAY_DISTANCE: 69
Generation: 206	 AvgFitness: 1973.62	 MinFitness: 250.0	 MaxFitness: 10700.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 38	 MAX_POWER_PILL_DISTANCE: 56	 POWER_PILL_WALK_AWAY_DISTANCE: 26
	Best performing gene so far: MIN_GHOST_DISTANCE: 5	 MAX_POWER_PILL_DISTANCE: 35	 POWER_PILL_WALK_AWAY_DISTANCE: 9
Generation: 207	 AvgFitness: 1970.06	 MinFitness: 260.0	 MaxFitness: 8490.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 57	 MAX_POWER_PILL_DISTANCE: 91	 POWER_PILL_WALK_AWAY_DISTANCE: 81
	Best performing gene so far: MIN_GHOST_DISTANCE: 41	 MAX_POWER_PILL_DISTANCE: 1	 POWER_PILL_WALK_AWAY_DISTANCE: 54
Generation: 208	 AvgFitness: 2002.48	 MinFitness: 250.0	 MaxFitness: 9270.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 18	 MAX_POWER_PILL_DISTANCE: 91	 POWER_PILL_WALK_AWAY_DISTANCE: 15
	Best performing gene so far: MIN_GHOST_DISTANCE: 4	 MAX_POWER_PILL_DISTANCE: 14	 POWER_PILL_WALK_AWAY_DISTANCE: 67
Generation: 209	 AvgFitness: 1874.38	 MinFitness: 260.0	 MaxFitness: 9300.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 51	 MAX_POWER_PILL_DISTANCE: 37	 POWER_PILL_WALK_AWAY_DISTANCE: 69
	Best performing gene so far: MIN_GHOST_DISTANCE: 41	 MAX_POWER_PILL_DISTANCE: 1	 POWER_PILL_WALK_AWAY_DISTANCE: 54
Generation: 210	 AvgFitness: 1975.5	 MinFitness: 270.0	 MaxFitness: 13180.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 56	 MAX_POWER_PILL_DISTANCE: 59	 POWER_PILL_WALK_AWAY_DISTANCE: 68
	Best performing gene so far: MIN_GHOST_DISTANCE: 5	 MAX_POWER_PILL_DISTANCE: 2	 POWER_PILL_WALK_AWAY_DISTANCE: 69
Generation: 211	 AvgFitness: 2034.0	 MinFitness: 260.0	 MaxFitness: 8770.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 69	 MAX_POWER_PILL_DISTANCE: 59	 POWER_PILL_WALK_AWAY_DISTANCE: 43
	Best performing gene so far: MIN_GHOST_DISTANCE: 50	 MAX_POWER_PILL_DISTANCE: 3	 POWER_PILL_WALK_AWAY_DISTANCE: 51
Generation: 212	 AvgFitness: 1987.3	 MinFitness: 280.0	 MaxFitness: 9410.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 13	 MAX_POWER_PILL_DISTANCE: 44	 POWER_PILL_WALK_AWAY_DISTANCE: 60
	Best performing gene so far: MIN_GHOST_DISTANCE: 12	 MAX_POWER_PILL_DISTANCE: 17	 POWER_PILL_WALK_AWAY_DISTANCE: 70
Generation: 213	 AvgFitness: 2010.3	 MinFitness: 180.0	 MaxFitness: 12350.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 35	 MAX_POWER_PILL_DISTANCE: 95	 POWER_PILL_WALK_AWAY_DISTANCE: 78
	Best performing gene so far: MIN_GHOST_DISTANCE: 5	 MAX_POWER_PILL_DISTANCE: 14	 POWER_PILL_WALK_AWAY_DISTANCE: 69
Generation: 214	 AvgFitness: 2057.98	 MinFitness: 230.0	 MaxFitness: 9170.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 53	 MAX_POWER_PILL_DISTANCE: 93	 POWER_PILL_WALK_AWAY_DISTANCE: 69
	Best performing gene so far: MIN_GHOST_DISTANCE: 5	 MAX_POWER_PILL_DISTANCE: 14	 POWER_PILL_WALK_AWAY_DISTANCE: 69
Generation: 215	 AvgFitness: 2039.42	 MinFitness: 260.0	 MaxFitness: 11890.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 26	 MAX_POWER_PILL_DISTANCE: 37	 POWER_PILL_WALK_AWAY_DISTANCE: 59
	Best performing gene so far: MIN_GHOST_DISTANCE: 5	 MAX_POWER_PILL_DISTANCE: 14	 POWER_PILL_WALK_AWAY_DISTANCE: 69
Generation: 216	 AvgFitness: 2047.56	 MinFitness: 170.0	 MaxFitness: 12980.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 49	 MAX_POWER_PILL_DISTANCE: 46	 POWER_PILL_WALK_AWAY_DISTANCE: 52
	Best performing gene so far: MIN_GHOST_DISTANCE: 5	 MAX_POWER_PILL_DISTANCE: 10	 POWER_PILL_WALK_AWAY_DISTANCE: 4
Generation: 217	 AvgFitness: 2020.12	 MinFitness: 280.0	 MaxFitness: 10310.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 81	 MAX_POWER_PILL_DISTANCE: 32	 POWER_PILL_WALK_AWAY_DISTANCE: 48
	Best performing gene so far: MIN_GHOST_DISTANCE: 4	 MAX_POWER_PILL_DISTANCE: 14	 POWER_PILL_WALK_AWAY_DISTANCE: 67
Generation: 218	 AvgFitness: 1946.88	 MinFitness: 240.0	 MaxFitness: 9730.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 27	 MAX_POWER_PILL_DISTANCE: 54	 POWER_PILL_WALK_AWAY_DISTANCE: 77
	Best performing gene so far: MIN_GHOST_DISTANCE: 41	 MAX_POWER_PILL_DISTANCE: 1	 POWER_PILL_WALK_AWAY_DISTANCE: 54
Generation: 219	 AvgFitness: 2091.34	 MinFitness: 210.0	 MaxFitness: 11580.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 16	 MAX_POWER_PILL_DISTANCE: 90	 POWER_PILL_WALK_AWAY_DISTANCE: 4
	Best performing gene so far: MIN_GHOST_DISTANCE: 5	 MAX_POWER_PILL_DISTANCE: 2	 POWER_PILL_WALK_AWAY_DISTANCE: 69
Generation: 220	 AvgFitness: 2084.04	 MinFitness: 280.0	 MaxFitness: 10830.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 99	 MAX_POWER_PILL_DISTANCE: 63	 POWER_PILL_WALK_AWAY_DISTANCE: 33
	Best performing gene so far: MIN_GHOST_DISTANCE: 4	 MAX_POWER_PILL_DISTANCE: 14	 POWER_PILL_WALK_AWAY_DISTANCE: 67
Generation: 221	 AvgFitness: 2100.84	 MinFitness: 280.0	 MaxFitness: 10690.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 99	 MAX_POWER_PILL_DISTANCE: 63	 POWER_PILL_WALK_AWAY_DISTANCE: 78
	Best performing gene so far: MIN_GHOST_DISTANCE: 9	 MAX_POWER_PILL_DISTANCE: 13	 POWER_PILL_WALK_AWAY_DISTANCE: 7
Generation: 222	 AvgFitness: 1996.12	 MinFitness: 210.0	 MaxFitness: 10980.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 9	 MAX_POWER_PILL_DISTANCE: 36	 POWER_PILL_WALK_AWAY_DISTANCE: 27
	Best performing gene so far: MIN_GHOST_DISTANCE: 4	 MAX_POWER_PILL_DISTANCE: 14	 POWER_PILL_WALK_AWAY_DISTANCE: 67
Generation: 223	 AvgFitness: 2014.54	 MinFitness: 260.0	 MaxFitness: 8480.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 34	 MAX_POWER_PILL_DISTANCE: 79	 POWER_PILL_WALK_AWAY_DISTANCE: 76
	Best performing gene so far: MIN_GHOST_DISTANCE: 45	 MAX_POWER_PILL_DISTANCE: 1	 POWER_PILL_WALK_AWAY_DISTANCE: 29
Generation: 224	 AvgFitness: 2073.6	 MinFitness: 270.0	 MaxFitness: 10550.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 55	 MAX_POWER_PILL_DISTANCE: 51	 POWER_PILL_WALK_AWAY_DISTANCE: 29
	Best performing gene so far: MIN_GHOST_DISTANCE: 12	 MAX_POWER_PILL_DISTANCE: 1	 POWER_PILL_WALK_AWAY_DISTANCE: 73
Generation: 225	 AvgFitness: 2071.94	 MinFitness: 300.0	 MaxFitness: 10990.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 64	 MAX_POWER_PILL_DISTANCE: 53	 POWER_PILL_WALK_AWAY_DISTANCE: 11
	Best performing gene so far: MIN_GHOST_DISTANCE: 5	 MAX_POWER_PILL_DISTANCE: 14	 POWER_PILL_WALK_AWAY_DISTANCE: 69
Generation: 226	 AvgFitness: 2065.76	 MinFitness: 310.0	 MaxFitness: 9200.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 0	 MAX_POWER_PILL_DISTANCE: 18	 POWER_PILL_WALK_AWAY_DISTANCE: 32
	Best performing gene so far: MIN_GHOST_DISTANCE: 9	 MAX_POWER_PILL_DISTANCE: 13	 POWER_PILL_WALK_AWAY_DISTANCE: 7
Generation: 227	 AvgFitness: 2063.5	 MinFitness: 200.0	 MaxFitness: 11400.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 50	 MAX_POWER_PILL_DISTANCE: 48	 POWER_PILL_WALK_AWAY_DISTANCE: 21
	Best performing gene so far: MIN_GHOST_DISTANCE: 5	 MAX_POWER_PILL_DISTANCE: 2	 POWER_PILL_WALK_AWAY_DISTANCE: 8
Generation: 228	 AvgFitness: 2067.02	 MinFitness: 250.0	 MaxFitness: 10320.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 12	 MAX_POWER_PILL_DISTANCE: 23	 POWER_PILL_WALK_AWAY_DISTANCE: 70
	Best performing gene so far: MIN_GHOST_DISTANCE: 5	 MAX_POWER_PILL_DISTANCE: 14	 POWER_PILL_WALK_AWAY_DISTANCE: 69
Generation: 229	 AvgFitness: 2099.68	 MinFitness: 230.0	 MaxFitness: 11410.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 5	 MAX_POWER_PILL_DISTANCE: 22	 POWER_PILL_WALK_AWAY_DISTANCE: 69
	Best performing gene so far: MIN_GHOST_DISTANCE: 5	 MAX_POWER_PILL_DISTANCE: 14	 POWER_PILL_WALK_AWAY_DISTANCE: 69
Generation: 230	 AvgFitness: 2067.84	 MinFitness: 280.0	 MaxFitness: 10980.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 66	 MAX_POWER_PILL_DISTANCE: 22	 POWER_PILL_WALK_AWAY_DISTANCE: 66
	Best performing gene so far: MIN_GHOST_DISTANCE: 9	 MAX_POWER_PILL_DISTANCE: 29	 POWER_PILL_WALK_AWAY_DISTANCE: 6
Generation: 231	 AvgFitness: 2023.4	 MinFitness: 300.0	 MaxFitness: 12600.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 94	 MAX_POWER_PILL_DISTANCE: 27	 POWER_PILL_WALK_AWAY_DISTANCE: 94
	Best performing gene so far: MIN_GHOST_DISTANCE: 5	 MAX_POWER_PILL_DISTANCE: 2	 POWER_PILL_WALK_AWAY_DISTANCE: 69
Generation: 232	 AvgFitness: 2038.8	 MinFitness: 280.0	 MaxFitness: 11700.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 79	 MAX_POWER_PILL_DISTANCE: 63	 POWER_PILL_WALK_AWAY_DISTANCE: 53
	Best performing gene so far: MIN_GHOST_DISTANCE: 5	 MAX_POWER_PILL_DISTANCE: 14	 POWER_PILL_WALK_AWAY_DISTANCE: 69
Generation: 233	 AvgFitness: 2155.2	 MinFitness: 300.0	 MaxFitness: 10810.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 93	 MAX_POWER_PILL_DISTANCE: 23	 POWER_PILL_WALK_AWAY_DISTANCE: 46
	Best performing gene so far: MIN_GHOST_DISTANCE: 39	 MAX_POWER_PILL_DISTANCE: 0	 POWER_PILL_WALK_AWAY_DISTANCE: 94
Generation: 234	 AvgFitness: 2112.36	 MinFitness: 210.0	 MaxFitness: 11080.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 28	 MAX_POWER_PILL_DISTANCE: 11	 POWER_PILL_WALK_AWAY_DISTANCE: 81
	Best performing gene so far: MIN_GHOST_DISTANCE: 10	 MAX_POWER_PILL_DISTANCE: 38	 POWER_PILL_WALK_AWAY_DISTANCE: 16
Generation: 235	 AvgFitness: 2086.62	 MinFitness: 310.0	 MaxFitness: 9240.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 86	 MAX_POWER_PILL_DISTANCE: 47	 POWER_PILL_WALK_AWAY_DISTANCE: 32
	Best performing gene so far: MIN_GHOST_DISTANCE: 4	 MAX_POWER_PILL_DISTANCE: 14	 POWER_PILL_WALK_AWAY_DISTANCE: 67
Generation: 236	 AvgFitness: 2133.1	 MinFitness: 260.0	 MaxFitness: 10950.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 53	 MAX_POWER_PILL_DISTANCE: 37	 POWER_PILL_WALK_AWAY_DISTANCE: 74
	Best performing gene so far: MIN_GHOST_DISTANCE: 4	 MAX_POWER_PILL_DISTANCE: 14	 POWER_PILL_WALK_AWAY_DISTANCE: 67
Generation: 237	 AvgFitness: 2121.26	 MinFitness: 260.0	 MaxFitness: 8530.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 89	 MAX_POWER_PILL_DISTANCE: 32	 POWER_PILL_WALK_AWAY_DISTANCE: 38
	Best performing gene so far: MIN_GHOST_DISTANCE: 4	 MAX_POWER_PILL_DISTANCE: 14	 POWER_PILL_WALK_AWAY_DISTANCE: 67
Generation: 238	 AvgFitness: 2069.96	 MinFitness: 280.0	 MaxFitness: 10440.0
	Worst performing gene so far: MIN_GHOST_DISTANCE: 32	 MAX_POWER_PILL_DISTANCE: 2	 POWER_PILL_WALK_AWAY_DISTANCE: 77
